rf,ef,ab,gb
0.175000,0.110000,0.497119,0.070456
0.108750,0.070000,0.497025,0.077755
0.045000,0.020000,0.495422,0.023546
0.035000,0.025000,0.495079,0.016174
0.315000,0.305000,0.499987,0.285067
0.000000,0.000000,0.493275,0.006873
0.040000,0.085000,0.495107,0.027851
0.015000,0.005000,0.494452,0.016846
0.010000,0.015000,0.494426,0.010679
0.000000,0.005000,0.495334,0.021776
0.435000,0.280000,0.498632,0.244242
0.520000,0.195000,0.499857,0.483694
0.000000,0.000000,0.493809,0.007960
0.145000,0.215000,0.498310,0.191169
0.000000,0.000000,0.493813,0.008673
0.005000,0.000000,0.494360,0.011472
0.080000,0.190000,0.497481,0.122651
0.050000,0.010000,0.495572,0.022336
0.025000,0.060000,0.495444,0.016386
0.390000,0.400000,0.498204,0.330721
0.000000,0.000000,0.494609,0.011702
0.060000,0.035000,0.497025,0.098346
0.160000,0.245000,0.497265,0.127409
0.005000,0.005000,0.494954,0.017959
0.000000,0.000000,0.493940,0.008762
0.000000,0.000000,0.495072,0.012475
0.010000,0.020000,0.493411,0.006761
0.000000,0.000000,0.493236,0.007625
0.000000,0.000000,0.495231,0.017260
0.020000,0.060000,0.496505,0.094153
0.005000,0.020000,0.495179,0.019050
0.000000,0.050000,0.493815,0.008971
0.075000,0.075000,0.498043,0.119393
0.040000,0.280000,0.496780,0.077992
0.010000,0.000000,0.495197,0.014453
0.025000,0.070000,0.495566,0.021670
0.045000,0.015000,0.495265,0.022707
0.160000,0.045000,0.497715,0.122404
0.000000,0.005000,0.494799,0.015726
0.040000,0.025000,0.495052,0.054724
0.400000,0.325000,0.498045,0.079188
0.000000,0.000000,0.494856,0.014976
0.020000,0.000000,0.494325,0.011888
0.045000,0.010000,0.494946,0.014598
0.010000,0.000000,0.495281,0.014767
0.000000,0.000000,0.494738,0.015309
0.220000,0.205000,0.497309,0.103035
0.000000,0.000000,0.493365,0.006873
0.140000,0.080000,0.497183,0.086200
0.085000,0.140000,0.497664,0.106656
0.015000,0.015000,0.496097,0.037369
0.305000,0.185000,0.499390,0.403860
0.030000,0.040000,0.496144,0.037666
0.255000,0.115000,0.499977,0.592411
0.000000,0.000000,0.493279,0.007176
0.020000,0.015000,0.496306,0.040393
0.320000,0.225000,0.497573,0.126912
0.010000,0.000000,0.494501,0.013916
0.070000,0.055000,0.497534,0.109521
0.000000,0.000000,0.494306,0.008982
0.065000,0.135000,0.495065,0.018257
0.415000,0.530000,0.500337,0.488530
0.010000,0.000000,0.493060,0.007414
0.005000,0.015000,0.494260,0.009808
0.000000,0.000000,0.493526,0.007207
0.220000,0.305000,0.498568,0.297080
0.020000,0.020000,0.495721,0.039053
0.000000,0.005000,0.493915,0.008966
0.010000,0.000000,0.493632,0.008184
0.070000,0.050000,0.496349,0.072546
0.000000,0.005000,0.494670,0.013575
0.020000,0.020000,0.494303,0.011106
0.010000,0.015000,0.495072,0.014955
0.000000,0.005000,0.494557,0.011615
0.070000,0.130000,0.495793,0.059353
0.040000,0.020000,0.496906,0.069611
0.020000,0.000000,0.494735,0.016144
0.030000,0.050000,0.494831,0.023818
0.370000,0.245000,0.497430,0.241869
0.120000,0.055000,0.495926,0.035192
0.035000,0.085000,0.496563,0.049932
0.350000,0.310000,0.498666,0.310678
0.280000,0.325000,0.499056,0.324128
0.020000,0.010000,0.495242,0.025146
0.000000,0.000000,0.494382,0.010761
0.005000,0.000000,0.494740,0.009720
0.070000,0.010000,0.495617,0.037878
0.000000,0.005000,0.493403,0.007130
0.000000,0.000000,0.494234,0.011036
0.000000,0.000000,0.493837,0.009525
0.015000,0.000000,0.493571,0.007837
0.010000,0.000000,0.494206,0.012030
0.090000,0.145000,0.495389,0.034387
0.000000,0.000000,0.494312,0.010998
0.165000,0.090000,0.498649,0.207422
0.045000,0.045000,0.496070,0.048687
0.005000,0.000000,0.494408,0.011390
0.015000,0.005000,0.496111,0.047756
0.247996,0.250000,0.496899,0.116839
0.010000,0.000000,0.493809,0.009131
0.110000,0.035000,0.497189,0.122441
0.010000,0.005000,0.494987,0.016926
0.010000,0.000000,0.494487,0.013459
0.265000,0.125000,0.496729,0.107689
0.010000,0.030000,0.494509,0.011351
0.015000,0.005000,0.495210,0.026768
0.000000,0.015000,0.494461,0.011703
0.005000,0.000000,0.495203,0.023705
0.600000,0.510000,0.499011,0.456157
0.030000,0.000000,0.493601,0.008198
0.050000,0.010000,0.496372,0.058217
0.010000,0.005000,0.494581,0.009321
0.045000,0.040000,0.495533,0.035993
0.035000,0.060000,0.494997,0.023486
0.030000,0.060000,0.494577,0.015845
0.090000,0.040000,0.496579,0.076454
0.000000,0.000000,0.493362,0.007098
0.000000,0.000000,0.493562,0.007969
0.015000,0.000000,0.494473,0.012509
0.285000,0.120000,0.497980,0.157083
0.040000,0.040000,0.496387,0.052721
0.010000,0.020000,0.494576,0.013892
0.000000,0.000000,0.493876,0.006910
0.195000,0.145000,0.498323,0.254395
0.035000,0.015000,0.494673,0.011020
0.020000,0.020000,0.495614,0.029023
0.005000,0.010000,0.493893,0.009431
0.010000,0.005000,0.493800,0.008943
0.845000,0.835000,0.501259,0.591153
0.055000,0.025000,0.496377,0.058950
0.445000,0.515000,0.498427,0.271108
0.250000,0.080000,0.496423,0.062489
0.000000,0.000000,0.494993,0.027084
0.010000,0.015000,0.494122,0.009972
0.170000,0.265000,0.499477,0.329215
0.010000,0.010000,0.495299,0.029874
0.005000,0.015000,0.494184,0.010024
0.005000,0.035000,0.494249,0.012675
0.280000,0.150000,0.498789,0.307327
0.075000,0.195000,0.494891,0.013990
0.035000,0.080000,0.496295,0.057004
0.000000,0.000000,0.495618,0.027084
0.035000,0.020000,0.493920,0.010316
0.175000,0.035000,0.497300,0.109801
0.065000,0.080000,0.496900,0.069812
0.035000,0.005000,0.495752,0.022021
0.000000,0.000000,0.490451,0.010820
0.035000,0.025000,0.496262,0.051341
0.000000,0.000000,0.494652,0.015213
0.105000,0.160000,0.496838,0.055269
0.660000,0.690000,0.500200,0.829773
0.000000,0.000000,0.493290,0.006428
0.025000,0.005000,0.494894,0.018455
0.000000,0.000000,0.494087,0.011224
0.020000,0.005000,0.495114,0.016189
0.005000,0.000000,0.493584,0.007238
0.040000,0.005000,0.491693,0.014394
0.005000,0.000000,0.493517,0.005517
0.000000,0.000000,0.494231,0.010972
0.030000,0.005000,0.496207,0.054813
0.075000,0.005000,0.494507,0.014919
0.000000,0.000000,0.495083,0.018431
0.005000,0.005000,0.494795,0.017169
0.010000,0.010000,0.496873,0.078835
0.170000,0.120000,0.497541,0.118994
0.000000,0.000000,0.493392,0.008022
0.000000,0.000000,0.493924,0.009192
0.015000,0.000000,0.495992,0.043069
0.020000,0.000000,0.495228,0.022375
0.005000,0.000000,0.494133,0.011263
0.000000,0.000000,0.493355,0.005968
0.030000,0.025000,0.495133,0.020261
0.020000,0.010000,0.494558,0.012837
0.575000,0.575000,0.501894,0.494482
0.410000,0.370000,0.499338,0.412457
0.480000,0.420000,0.500129,0.479381
0.100000,0.075000,0.496782,0.072039
0.015000,0.000000,0.495324,0.019597
0.085000,0.030000,0.495311,0.022968
0.075000,0.055000,0.497798,0.132397
0.110000,0.070000,0.496361,0.062843
0.110000,0.140000,0.497400,0.107671
0.335000,0.270000,0.498429,0.565027
0.115000,0.200000,0.495279,0.024606
0.040000,0.015000,0.494492,0.014195
0.015000,0.005000,0.495601,0.028779
0.010000,0.000000,0.495266,0.033595
0.010000,0.020000,0.494722,0.013512
0.000000,0.005000,0.493678,0.007785
0.005000,0.000000,0.493235,0.005432
0.010000,0.010000,0.493624,0.008902
0.000000,0.000000,0.494897,0.013214
0.195000,0.130000,0.498852,0.285301
0.180000,0.135000,0.496729,0.093927
0.015000,0.005000,0.494737,0.014449
0.055000,0.080000,0.496611,0.080878
0.020000,0.000000,0.493717,0.009561
0.010000,0.005000,0.493992,0.009331
0.000000,0.000000,0.494392,0.012577
0.000000,0.010000,0.493311,0.008786
0.000000,0.000000,0.493699,0.007238
0.635000,0.510000,0.499343,0.611148
0.015000,0.000000,0.497478,0.090304
0.005000,0.010000,0.494015,0.009997
0.175000,0.075000,0.497630,0.171882
0.060000,0.020000,0.496130,0.058484
0.020000,0.000000,0.494344,0.010914
0.610000,0.685000,0.498814,0.386445
0.050000,0.000000,0.497410,0.106020
0.025000,0.015000,0.495179,0.017946
0.000000,0.015000,0.494278,0.011060
0.000000,0.000000,0.492993,0.005778
0.000000,0.025000,0.494943,0.017396
0.000000,0.000000,0.494311,0.010058
0.010000,0.000000,0.494870,0.017231
0.010000,0.000000,0.494739,0.017749
0.005000,0.015000,0.494428,0.013240
0.065000,0.170000,0.496579,0.048170
0.030000,0.010000,0.494832,0.014521
0.075000,0.080000,0.496857,0.065509
0.008917,0.000000,0.496712,0.110140
0.050000,0.045000,0.496184,0.029949
0.035000,0.195000,0.495187,0.019747
0.205000,0.100000,0.496924,0.102873
0.005000,0.010000,0.494683,0.011975
0.000000,0.000000,0.494066,0.011706
0.005000,0.045000,0.494843,0.018614
0.000000,0.000000,0.494771,0.016030
0.025000,0.005000,0.495625,0.016177
0.210000,0.355000,0.496254,0.052950
0.025000,0.005000,0.496352,0.040159
0.015000,0.035000,0.496853,0.073048
0.000000,0.000000,0.493796,0.006534
0.290000,0.370000,0.497981,0.142800
0.015000,0.010000,0.495647,0.039188
0.005000,0.000000,0.494855,0.014597
0.000000,0.030000,0.493123,0.006964
0.040000,0.025000,0.495734,0.025678
0.000000,0.000000,0.494332,0.013083
0.005000,0.000000,0.494402,0.014717
0.545000,0.550000,0.500975,0.608589
0.180000,0.145000,0.497470,0.135342
0.015000,0.005000,0.494369,0.009062
0.000000,0.005000,0.494123,0.009513
0.060000,0.005000,0.495459,0.027540
0.265000,0.285000,0.499388,0.326755
0.120000,0.120000,0.497013,0.078964
0.375000,0.285000,0.496804,0.259509
0.020000,0.025000,0.495527,0.021642
0.005000,0.140000,0.493758,0.009504
0.025000,0.005000,0.494172,0.010363
0.000000,0.000000,0.494074,0.011114
0.025000,0.050000,0.494799,0.015737
0.015000,0.050000,0.495506,0.035321
0.005000,0.000000,0.493805,0.009462
0.070000,0.060000,0.497124,0.082555
0.000000,0.015000,0.495528,0.028171
0.040000,0.065000,0.497453,0.113021
0.005000,0.015000,0.494221,0.011324
0.000000,0.000000,0.492719,0.005852
0.000000,0.000000,0.494257,0.010937
0.005000,0.015000,0.494079,0.010907
0.000000,0.000000,0.493851,0.009730
0.175000,0.075000,0.497028,0.099160
0.760000,0.695000,0.502483,0.865000
0.055000,0.020000,0.495259,0.029147
0.225000,0.545000,0.496456,0.051435
0.000000,0.000000,0.493864,0.009654
0.085000,0.115000,0.497020,0.109394
0.041111,0.000000,0.496178,0.047053
0.000000,0.000000,0.495222,0.017096
0.010000,0.000000,0.494362,0.013306
0.040000,0.025000,0.495990,0.037286
0.010000,0.005000,0.494100,0.010294
0.000000,0.000000,0.493507,0.007074
0.000000,0.000000,0.495466,0.028965
0.005000,0.040000,0.495677,0.031977
0.020000,0.030000,0.494734,0.011322
0.010000,0.065000,0.495451,0.029518
0.005000,0.000000,0.493770,0.007825
0.020000,0.015000,0.493608,0.007238
0.020000,0.015000,0.494210,0.015265
0.035000,0.015000,0.496831,0.049068
0.380000,0.115000,0.497475,0.206350
0.000000,0.000000,0.494056,0.009847
0.000000,0.000000,0.493798,0.011586
0.010000,0.025000,0.495808,0.026736
0.080000,0.045000,0.495295,0.023831
0.055000,0.015000,0.496439,0.070366
0.100000,0.125000,0.497551,0.144752
0.005000,0.005000,0.493755,0.013051
0.040000,0.010000,0.494621,0.011813
0.000000,0.000000,0.494270,0.011874
0.185000,0.200000,0.497525,0.110228
0.270000,0.285000,0.497829,0.192706
0.600000,0.480000,0.501846,0.578453
0.025000,0.005000,0.495638,0.029136
0.090000,0.040000,0.496329,0.040774
0.020000,0.000000,0.494300,0.010427
0.095000,0.035000,0.496420,0.062806
0.000000,0.005000,0.493536,0.013897
0.045000,0.015000,0.496454,0.070932
0.000000,0.000000,0.494816,0.013395
0.000000,0.000000,0.493753,0.009349
0.030000,0.010000,0.496915,0.082255
0.000000,0.000000,0.493648,0.007366
0.055000,0.020000,0.496468,0.062055
0.230667,0.301667,0.497394,0.123231
0.000000,0.000000,0.494402,0.011519
0.025000,0.060000,0.494687,0.014089
0.295000,0.380000,0.498797,0.324188
0.010000,0.025000,0.495855,0.036853
0.415000,0.440000,0.499696,0.492803
0.090000,0.025000,0.495910,0.039607
0.015000,0.020000,0.494749,0.014505
0.000000,0.000000,0.493993,0.009151
0.055000,0.010000,0.496420,0.051247
0.015000,0.045000,0.496237,0.057589
0.005000,0.005000,0.495733,0.034262
0.000000,0.000000,0.494889,0.012934
0.050000,0.020000,0.496764,0.079874
0.005000,0.000000,0.494280,0.010350
0.035000,0.030000,0.494969,0.025702
0.020000,0.020000,0.495733,0.065071
0.060000,0.020000,0.496653,0.046250
0.160000,0.195000,0.498286,0.138782
0.010000,0.010000,0.495912,0.029992
0.630000,0.725000,0.500484,0.632230
0.095000,0.045000,0.495441,0.025989
0.040000,0.010000,0.495397,0.020338
0.000000,0.000000,0.493977,0.010436
0.325000,0.185000,0.498445,0.189160
0.005000,0.000000,0.494358,0.011580
0.000000,0.010000,0.494489,0.014780
0.025000,0.080000,0.494282,0.011957
0.000000,0.000000,0.494963,0.016121
0.010000,0.010000,0.493874,0.009811
0.000000,0.000000,0.492684,0.005648
0.040000,0.020000,0.495245,0.015273
0.145000,0.010000,0.495355,0.035419
0.200000,0.080000,0.497571,0.106918
0.005000,0.020000,0.495008,0.023032
0.035000,0.035000,0.496002,0.027270
0.025000,0.000000,0.493597,0.010397
0.065000,0.055000,0.496570,0.073192
0.000000,0.000000,0.493441,0.006896
0.040000,0.030000,0.496112,0.053198
0.100000,0.010000,0.496612,0.067590
0.005000,0.000000,0.494509,0.011377
0.000000,0.025000,0.494245,0.010184
0.045000,0.065000,0.496586,0.042790
0.000000,0.000000,0.494833,0.016816
0.090000,0.040000,0.496871,0.077696
0.560000,0.545000,0.498111,0.217131
0.150000,0.265000,0.497653,0.202857
0.340000,0.225000,0.500542,0.559633
0.000000,0.010000,0.493982,0.010337
0.000000,0.010000,0.496218,0.043051
0.045000,0.010000,0.496803,0.074392
0.055000,0.035000,0.496420,0.046933
0.000000,0.000000,0.493892,0.008267
0.115000,0.045000,0.497015,0.063152
0.000000,0.000000,0.494315,0.012159
0.035000,0.030000,0.494904,0.015464
0.000000,0.000000,0.493879,0.009279
0.230000,0.095000,0.496716,0.072570
0.000000,0.025000,0.494219,0.010826
0.040000,0.040000,0.496830,0.072056
0.030000,0.090000,0.495171,0.016848
0.265000,0.300000,0.499523,0.439105
0.025000,0.030000,0.495398,0.023026
0.000000,0.000000,0.493258,0.006819
0.020000,0.045000,0.495671,0.024375
0.000000,0.000000,0.494623,0.011701
0.070000,0.015000,0.496145,0.052422
0.025000,0.055000,0.495179,0.033646
0.000000,0.000000,0.494446,0.014995
0.030000,0.010000,0.495332,0.029869
0.000000,0.000000,0.494462,0.013602
0.095000,0.130000,0.495395,0.068479
0.240000,0.045000,0.497599,0.121769
0.660000,0.655000,0.503197,0.762576
0.005000,0.005000,0.494582,0.011676
0.030000,0.025000,0.495959,0.039410
0.000000,0.000000,0.494486,0.012149
0.000000,0.000000,0.494105,0.009793
0.025000,0.030000,0.496684,0.066757
0.030000,0.015000,0.496016,0.042234
0.325000,0.805000,0.495944,0.025785
0.000000,0.005000,0.494391,0.009922
0.585000,0.690000,0.500938,0.667058
0.005000,0.000000,0.493517,0.007381
0.025000,0.010000,0.495556,0.027402
0.050000,0.090000,0.495315,0.026053
0.110000,0.225000,0.495280,0.082011
0.000000,0.000000,0.493600,0.006472
0.000000,0.000000,0.493555,0.008137
0.055000,0.070000,0.495980,0.061873
0.000000,0.000000,0.494223,0.010391
0.030000,0.000000,0.495259,0.028691
0.005000,0.005000,0.494878,0.021305
0.015000,0.015000,0.495066,0.017645
0.065000,0.120000,0.494989,0.014643
0.000000,0.000000,0.494696,0.013670
0.010000,0.025000,0.495311,0.022472
0.020000,0.000000,0.494313,0.012525
0.005000,0.000000,0.495238,0.017191
0.020000,0.000000,0.493854,0.009282
0.610000,0.520000,0.501137,0.632927
0.005000,0.000000,0.495197,0.023395
0.000000,0.000000,0.493691,0.008512
0.000000,0.010000,0.495860,0.037083
0.000000,0.000000,0.494375,0.013106
0.140000,0.135000,0.497930,0.158148
0.000000,0.000000,0.494703,0.014259
0.120000,0.310000,0.496941,0.105166
0.140000,0.095000,0.497459,0.072806
0.065000,0.105000,0.496908,0.062211
0.055000,0.115000,0.495832,0.076282
0.005000,0.015000,0.494980,0.018297
0.035000,0.010000,0.494539,0.010056
0.030000,0.005000,0.494865,0.018865
0.275000,0.315000,0.498098,0.175748
0.005000,0.020000,0.495474,0.033190
0.000000,0.000000,0.495670,0.028884
0.005000,0.000000,0.495112,0.017599
0.000000,0.000000,0.493209,0.006293
0.095000,0.000000,0.497093,0.093157
0.020000,0.000000,0.494635,0.013012
0.225000,0.445000,0.496741,0.156605
0.020000,0.010000,0.495820,0.024903
0.000000,0.000000,0.493892,0.008246
0.015000,0.000000,0.494153,0.012040
0.010000,0.005000,0.496043,0.043346
0.005000,0.030000,0.495653,0.033349
0.060000,0.045000,0.497242,0.111859
0.000000,0.000000,0.492838,0.005854
0.015000,0.120000,0.495438,0.031818
0.000000,0.005000,0.493161,0.006440
0.030000,0.030000,0.495057,0.015930
0.015000,0.020000,0.494398,0.011853
0.025000,0.000000,0.494513,0.016095
0.005000,0.000000,0.494193,0.011088
0.055000,0.075000,0.496752,0.056058
0.030000,0.030000,0.494924,0.025807
0.000000,0.000000,0.493154,0.006667
0.010000,0.000000,0.495039,0.021299
0.980256,1.000000,0.500937,0.760744
0.000000,0.005000,0.492928,0.008232
0.075000,0.215000,0.494923,0.022806
0.055000,0.035000,0.497321,0.113485
0.110000,0.050000,0.497125,0.083678
0.080000,0.045000,0.496766,0.067247
0.050000,0.020000,0.494850,0.016316
0.040000,0.040000,0.495495,0.019624
0.000000,0.000000,0.495314,0.019250
0.000000,0.000000,0.494681,0.020594
0.055000,0.030000,0.495410,0.023200
0.060000,0.050000,0.496195,0.064912
0.005000,0.000000,0.493861,0.010374
0.010000,0.065000,0.495936,0.042542
0.020000,0.000000,0.496356,0.055202
0.070000,0.090000,0.496741,0.065917
0.000000,0.000000,0.494701,0.015377
0.005000,0.000000,0.494691,0.017916
0.130000,0.140000,0.497513,0.103158
0.015000,0.000000,0.494954,0.019482
0.000000,0.005000,0.495140,0.015869
0.355000,0.345000,0.498152,0.273946
0.155000,0.085000,0.497750,0.094569
0.085000,0.125000,0.496291,0.064115
0.000000,0.000000,0.494100,0.008596
0.420000,0.355000,0.499578,0.461021
0.586333,0.500000,0.499725,0.546658
0.125000,0.050000,0.497400,0.144831
0.015000,0.005000,0.496132,0.037723
0.020000,0.000000,0.495043,0.016999
0.045000,0.030000,0.496592,0.079044
0.035000,0.005000,0.495655,0.028657
0.200000,0.195000,0.495751,0.031319
0.005000,0.000000,0.493023,0.005778
0.045000,0.065000,0.497790,0.085829
0.005000,0.005000,0.493970,0.010091
0.015000,0.035000,0.495286,0.016627
0.030000,0.005000,0.494653,0.012788
0.070000,0.025000,0.496685,0.075170
0.000000,0.010000,0.495805,0.019829
0.000000,0.000000,0.493517,0.008195
0.040000,0.010000,0.495810,0.045643
0.000000,0.000000,0.494394,0.013036
0.040000,0.070000,0.495717,0.027156
0.195000,0.150000,0.498222,0.163548
0.020000,0.010000,0.494141,0.008673
0.055000,0.065000,0.496028,0.030296
0.005000,0.005000,0.494982,0.013799
0.000000,0.000000,0.493255,0.006428
0.005000,0.000000,0.494995,0.025578
0.045000,0.035000,0.496230,0.075735
0.025000,0.110000,0.495446,0.026249
0.450000,0.450000,0.500749,0.641439
0.000000,0.000000,0.494012,0.011701
0.000000,0.000000,0.496254,0.054087
0.395000,0.370000,0.500666,0.585974
0.155000,0.055000,0.497940,0.148006
0.010000,0.005000,0.494904,0.011898
0.015000,0.000000,0.494276,0.011075
0.025000,0.105000,0.495386,0.027821
0.000000,0.005000,0.493013,0.006018
0.020000,0.030000,0.494536,0.012995
0.010000,0.000000,0.495053,0.015444
0.245000,0.385000,0.499116,0.417553
0.060000,0.040000,0.496595,0.052179
0.020000,0.000000,0.496905,0.077645
0.372589,0.202500,0.496977,0.114833
0.015000,0.010000,0.495150,0.017024
0.075000,0.085000,0.497344,0.114220
0.065000,0.110000,0.494443,0.012392
0.010000,0.000000,0.495755,0.018474
0.300000,0.325000,0.497376,0.193838
0.000000,0.005000,0.493992,0.009830
0.005000,0.000000,0.494165,0.009616
0.015000,0.000000,0.494338,0.011565
0.035000,0.010000,0.496385,0.063135
0.070000,0.020000,0.495814,0.023949
0.240000,0.050000,0.497704,0.095887
0.220000,0.150000,0.498691,0.296653
0.165000,0.115000,0.497447,0.096929
0.005000,0.000000,0.494723,0.015724
0.015000,0.025000,0.494839,0.013966
0.080000,0.035000,0.496911,0.073801
0.010000,0.015000,0.494621,0.012718
0.000000,0.005000,0.493719,0.008602
0.005000,0.020000,0.494330,0.011431
0.110000,0.080000,0.497182,0.097912
0.010000,0.000000,0.493066,0.005484
0.080000,0.055000,0.497676,0.136219
0.090000,0.030000,0.495799,0.045254
0.600000,0.570000,0.499622,0.361724
0.005000,0.000000,0.495127,0.022227
0.000000,0.005000,0.494461,0.012779
0.005000,0.000000,0.493518,0.006335
0.355000,0.335000,0.501168,0.580090
0.000000,0.000000,0.493969,0.009685
0.005000,0.005000,0.494314,0.011447
0.005000,0.000000,0.494045,0.010072
0.190000,0.230000,0.497490,0.134773
0.015000,0.005000,0.496228,0.039413
0.025000,0.000000,0.493988,0.010678
0.000000,0.000000,0.493437,0.007315
0.395000,0.355000,0.500079,0.422867
0.025000,0.195000,0.495810,0.045643
