rf,ef,ab,gb,Probability
0.005,0,0.493779,0.008556,0.009498743
0.03,0.045,0.496102,0.043084,0.044352171
0.215,0.12,0.50083,0.573359,0.391404381
0.015,0,0.493827,0.0083,0.016584786
0.005,0.025,0.495724,0.037969,0.04079406
0.005,0,0.493815,0.007591,0.007471113
0,0,0.49365,0.009094,0.007107611
0.045,0.07,0.498161,0.16294,0.136464912
0.13,0.105,0.498129,0.193972,0.189699131
0,0,0.494684,0.012053,0.009631322
0,0,0.493727,0.007865,0.005917206
0,0,0.494251,0.011383,0.007968314
0.58,0.715,0.501971,0.654252,0.623142857
0.015,0.045,0.496335,0.049523,0.041366925
0.035,0.02,0.496515,0.058429,0.049858903
0,0.005,0.493896,0.009051,0.010753901
0.01,0.045,0.495588,0.024974,0.025732415
0.545,0.455,0.501595,0.624789,0.598109596
0.35,0.195,0.498561,0.374312,0.366932773
0.01,0,0.493462,0.006567,0.004655688
0.025,0,0.494853,0.018415,0.021874094
0.03,0.025,0.495599,0.030586,0.056810692
0.015,0,0.493848,0.007388,0.008407598
0.035,0.02,0.494995,0.023717,0.030029023
0.1,0.105,0.496563,0.088465,0.087969184
0.04,0.075,0.498122,0.135887,0.15047286
0.02,0.005,0.494218,0.009828,0.008505979
0.02,0.03,0.494001,0.009057,0.010179961
0.055,0.005,0.496564,0.048311,0.042623818
0.455,0.455,0.500362,0.481894,0.359121353
0.425,0.41,0.500123,0.483919,0.40740715
0.05,0.03,0.496886,0.043673,0.090772656
0.07,0.005,0.495955,0.04785,0.052482537
0.05,0.03,0.495286,0.026053,0.033064033
0,0,0.494465,0.013006,0.012797649
0.01,0,0.494761,0.013885,0.015734501
0.475,0.485,0.499548,0.500783,0.447502798
0.1,0.05,0.496789,0.069832,0.071980551
0,0,0.493378,0.008253,0.006499834
0.32,0.205,0.499415,0.384646,0.271084048
0.01,0.005,0.495204,0.016699,0.024334192
0.03,0.03,0.496216,0.047475,0.042195281
0.03,0.04,0.496214,0.056802,0.041757869
0.005,0,0.495312,0.023386,0.015092671
0.025,0.195,0.493619,0.008393,0.008548948
0.01,0.08,0.49514,0.013391,0.009040647
0.01,0.005,0.494112,0.00939,0.00920447
0.08,0.005,0.496807,0.072669,0.058432946
0.015,0.03,0.496414,0.069976,0.073798796
0,0.02,0.493137,0.006955,0.005341355
0.145,0.185,0.497616,0.109889,0.105740251
0.02,0,0.49556,0.017569,0.012125686
0.01,0.04,0.494913,0.015796,0.020663747
0.015,0.005,0.494901,0.020493,0.02592403
0,0,0.494057,0.008924,0.0067197
0,0,0.493859,0.009022,0.010551975
0.095,0.03,0.496921,0.10077,0.095889218
0,0.015,0.4942,0.01251,0.013396627
0,0,0.494026,0.010815,0.006117647
0.035,0.02,0.494748,0.0227,0.037627807
0,0,0.495687,0.032566,0.05402458
0.015,0.01,0.494611,0.013293,0.01736896
0.23,0.205,0.498012,0.192967,0.250975614
0.01,0.005,0.495484,0.016116,0.02280949
0.015,0.045,0.494291,0.011991,0.014302365
0.42,0.315,0.499043,0.317135,0.284874761
0.105,0.025,0.494764,0.01661,0.023986873
0,0,0.494248,0.008939,0.005958703
0,0,0.493979,0.008527,0.007858068
0.04,0.03,0.495168,0.018351,0.028478093
0.35,0.34,0.500531,0.50111,0.324975119
0,0,0.493782,0.008469,0.006422111
0.47,0.325,0.49757,0.136448,0.189058128
0,0.02,0.494872,0.016861,0.013174667
0.005,0,0.494914,0.011196,0.012518641
0,0,0.494628,0.012938,0.013880186
0.33,0.355,0.498756,0.328667,0.276388025
0.055,0.04,0.496119,0.045462,0.044676694
0.015,0,0.49419,0.010433,0.009630056
0.055,0.01,0.495079,0.028372,0.031794414
0.425,0.405,0.49918,0.354272,0.348177665
0.01,0.01,0.494359,0.011541,0.011319812
0.01,0.005,0.495572,0.027233,0.020671619
0.025,0.005,0.495171,0.030779,0.033082818
0.015,0.03,0.495051,0.019569,0.016509522
0.525,0.615,0.49887,0.335916,0.369245629
0,0,0.493671,0.008527,0.007107037
0,0,0.49506,0.020392,0.020118348
0.005,0.005,0.495111,0.01946,0.017317291
0.015,0.01,0.494336,0.012955,0.013609271
0.065,0.04,0.495102,0.058255,0.114989893
0,0,0.494458,0.008527,0.010041948
0,0,0.493658,0.006806,0.005038007
0,0,0.49464,0.014542,0.019660975
0.01,0.055,0.4948,0.012122,0.009009273
0.04,0.01,0.496561,0.048592,0.059483379
0.01,0.145,0.49633,0.051058,0.043036003
0.015,0.025,0.496399,0.043826,0.032816962
0.045,0.045,0.496546,0.0424,0.044173726
0.02,0.01,0.494713,0.013936,0.018494951
0.57,0.785,0.499802,0.460302,0.575904245
0,0,0.493341,0.00691,0.006468412
0.165,0.215,0.499221,0.247045,0.269406747
0.01,0.01,0.49458,0.009865,0.009979416
0.01,0.04,0.495804,0.038717,0.02860377
0.035,0.015,0.494301,0.018162,0.031269443
0.055,0,0.495859,0.029906,0.038697989
0.01,0,0.494749,0.01481,0.019263284
0.345,0.205,0.499764,0.452203,0.332530111
0.365,0.29,0.499212,0.226301,0.211598871
0.04,0.015,0.496223,0.043203,0.03056999
0.005,0.015,0.493177,0.006367,0.005395991
0.005,0.005,0.494169,0.011431,0.011068243
0.04,0.015,0.494723,0.015314,0.017304279
0,0,0.494647,0.012129,0.011726136
0.055,0.055,0.496373,0.04003,0.045716973
0.02,0.01,0.49616,0.045666,0.024770698
0.48,0.495,0.500335,0.552791,0.45212576
0.01,0,0.494382,0.012115,0.011315869
0.22,0.225,0.497004,0.234907,0.239271967
0,0,0.494026,0.009052,0.007294027
0.05,0.01,0.496462,0.059833,0.05616367
0,0,0.495913,0.055786,0.059764892
0.065,0.015,0.496405,0.046468,0.033710282
0,0.01,0.493877,0.007368,0.010982596
0.17,0.15,0.499045,0.23938,0.280484219
0.01,0.035,0.494559,0.015151,0.017017888
0,0,0.493549,0.009106,0.008279963
0,0,0.49335,0.006428,0.004365394
0.005,0,0.49445,0.013976,0.009112209
0.03,0.045,0.495916,0.037494,0.032042397
0,0.01,0.495255,0.021444,0.014666616
0.01,0,0.494674,0.013328,0.01638027
0,0,0.494498,0.011108,0.01034573
0,0,0.493665,0.008653,0.007421075
0,0.01,0.494843,0.015628,0.016492345
0.335,0.445,0.49804,0.164011,0.152048586
0.01,0,0.494491,0.011382,0.015233864
0.045,0.06,0.494986,0.023412,0.019469826
0.005,0,0.494712,0.011215,0.012434877
0.015,0,0.49401,0.009297,0.00928062
0,0,0.493335,0.009231,0.008267963
0.18,0.155,0.497025,0.110095,0.10256736
0.01,0.01,0.495066,0.017097,0.022657648
0.03,0,0.495207,0.020429,0.026972346
0.01,0.01,0.494381,0.011921,0.011569832
0.05,0.065,0.497488,0.098953,0.08920612
0.02,0.01,0.494227,0.010016,0.008241604
0.025,0.025,0.496017,0.046596,0.03693168
0,0,0.494282,0.008246,0.005545942
0.49,0.44,0.49918,0.500653,0.535816075
0.065,0.01,0.493743,0.006899,0.006101206
0,0,0.494311,0.010718,0.014856377
0.22,0.17,0.497808,0.142382,0.101072762
0,0.02,0.495446,0.020953,0.023362894
0.01,0,0.495437,0.022308,0.021125724
0,0,0.49385,0.008265,0.008011379
0.015,0.005,0.494679,0.019484,0.016168759
0.135,0.105,0.496399,0.08757,0.141837427
0.01,0.005,0.494033,0.008221,0.010826072
0.01,0,0.495328,0.015619,0.013452407
0.015,0.015,0.494044,0.007753,0.008571601
0.105,0.035,0.497433,0.10142,0.105767646
0.035,0.035,0.495556,0.033456,0.044843134
0.385,0.305,0.499653,0.290713,0.2585289
0.02,0.035,0.495185,0.019612,0.025108158
0.01,0.01,0.49405,0.010483,0.008826872
0,0,0.494018,0.00959,0.008468827
0.01,0.005,0.494,0.009173,0.011884414
0.01,0.005,0.495879,0.032448,0.01731257
0,0,0.493152,0.007969,0.024696984
0.105,0.055,0.496157,0.050655,0.046591728
0.005,0.1,0.494048,0.011238,0.013867987
0.005,0.005,0.494271,0.010814,0.009804544
0,0,0.493798,0.007238,0.006733177
0.055,0.025,0.494345,0.013668,0.0145878
0.005,0.065,0.494036,0.01059,0.01622924
0.145,0.145,0.496406,0.03561,0.058378921
0.015,0.005,0.49449,0.012189,0.011411641
0.005,0.015,0.493956,0.011398,0.020397258
0.57,0.59,0.50129,0.784655,0.591633333
0.015,0.04,0.494847,0.014199,0.016591054
0.005,0,0.494339,0.011373,0.016945143
0.515,0.33,0.499615,0.424607,0.408060466
0.005,0,0.49385,0.011345,0.008763425
0.1,0.03,0.497631,0.118977,0.111990336
0,0,0.494215,0.013602,0.018102886
0.02,0.04,0.494367,0.012476,0.017061581
0.01,0.025,0.494141,0.008673,0.00895007
0.005,0.005,0.494327,0.011502,0.010601314
0.035,0.03,0.496433,0.062326,0.074586805
0,0.005,0.495479,0.029171,0.025148578
0.335,0.135,0.498531,0.16736,0.135838501
0.015,0.01,0.494448,0.01285,0.016303116
0,0,0.493023,0.005778,0.00466394
0.065,0.1,0.495279,0.027899,0.042452981
0.005,0,0.492534,0.004875,0.006930698
0,0.005,0.494565,0.012407,0.009302494
0.005,0.01,0.495164,0.015455,0.014624462
0.155,0.13,0.497931,0.158968,0.169144941
0.355,0.22,0.498788,0.354798,0.293262558
0.125,0.035,0.495361,0.02269,0.03398885
0,0.02,0.494287,0.013875,0.012643643
0.77,0.855,0.501107,0.652457,0.6212
0,0.025,0.494606,0.014995,0.007769249
0,0,0.494074,0.010761,0.009136887
0,0,0.494544,0.01111,0.0121585
0.015,0,0.496379,0.053701,0.049800286
0.08,0.095,0.496682,0.076449,0.070902385
0,0,0.494285,0.010501,0.012932531
0,0,0.493992,0.010176,0.007973205
0.16,0.21,0.497706,0.11783,0.068221428
0.01,0,0.495721,0.039975,0.043328929
0,0.005,0.494277,0.012658,0.010663908
0.01,0.02,0.494124,0.013415,0.017290653
0.005,0.005,0.492618,0.005854,0.004890762
0.005,0,0.494237,0.009222,0.019719647
0.005,0,0.493493,0.007485,0.007955539
0.005,0.035,0.494789,0.019088,0.019166919
0.035,0.005,0.493692,0.008822,0.014666495
0.125,0.21,0.497785,0.226952,0.226108043
0.08,0.015,0.496799,0.071301,0.053223438
0.015,0.065,0.494797,0.012081,0.020316072
0.035,0.015,0.496242,0.03794,0.025948474
0.015,0.02,0.494721,0.015851,0.016252035
0.01,0.005,0.494488,0.010818,0.007812921
0.105,0.1,0.497969,0.163229,0.090041226
0,0,0.49433,0.012003,0.010695254
0,0,0.493907,0.010885,0.009837891
0.035,0.005,0.494463,0.012413,0.012175683
0,0,0.494073,0.010401,0.007100501
0.005,0.025,0.494975,0.017224,0.025209804
0.005,0.015,0.494962,0.012769,0.016456446
0,0,0.493665,0.00691,0.006616857
0,0,0.493701,0.008355,0.008676278
0.035,0.01,0.494578,0.01531,0.026838622
0.055,0.035,0.495609,0.032125,0.031204055
0,0,0.494011,0.010317,0.00774061
0.085,0.045,0.495147,0.021941,0.056985285
0.05,0,0.494921,0.015125,0.012315098
0.005,0.005,0.493509,0.00691,0.004915897
0.03,0.045,0.495521,0.021319,0.038029444
0.145,0.5,0.495785,0.036924,0.047931361
0.02,0.035,0.494123,0.010728,0.008836392
0.33,0.175,0.496819,0.089663,0.207646631
0,0,0.493942,0.00555,0.01060736
0.025,0.06,0.495596,0.037843,0.051943592
0.005,0,0.494333,0.012133,0.009253313
0.255,0.525,0.498004,0.248106,0.236108513
0,0,0.493796,0.009073,0.008514587
0.07,0.245,0.496031,0.055743,0.057768346
0.05,0.01,0.495472,0.030845,0.041973765
0,0,0.493544,0.008819,0.00838181
0,0.015,0.493197,0.005549,0.004706173
0.025,0,0.493696,0.00948,0.020426133
0.015,0,0.493626,0.007232,0.010438303
0.025,0.03625,0.496471,0.066462,0.077782495
0.045,0.03,0.495032,0.01882,0.020487929
0.035,0.015,0.493934,0.013816,0.035757568
0.02,0.09,0.49586,0.045477,0.039696723
0.005,0.005,0.494706,0.015936,0.020523021
0.005,0,0.494228,0.014889,0.014383057
0,0,0.493471,0.007453,0.006954166
0.02,0.01,0.49427,0.011292,0.012935291
0.01,0,0.49467,0.018011,0.010226651
0.01,0,0.496421,0.049117,0.041924348
0.01,0.005,0.495127,0.023489,0.015626493
0,0.005,0.494189,0.010994,0.011411116
0,0.005,0.493059,0.006293,0.004639829
0.02,0.01,0.494596,0.014152,0.018075792
0.195,0.09,0.498582,0.216523,0.273041094
0.165,0.075,0.496475,0.079865,0.099663314
0.02,0.005,0.495492,0.022931,0.021972247
0.005,0.01,0.495229,0.019796,0.01791658
0,0,0.493985,0.010348,0.006122869
0.03,0,0.49523,0.013356,0.012904074
0.11,0.075,0.497377,0.081677,0.089166719
0.005,0,0.494746,0.011079,0.012704914
0.01,0.01,0.494793,0.016781,0.018419704
0.03,0.025,0.496794,0.072775,0.091516204
0.14,0.12,0.497905,0.217082,0.165810614
0.005,0.02,0.495088,0.019105,0.03056471
0.11,0.135,0.497782,0.168275,0.197866241
0.02,0.045,0.493791,0.009848,0.010332459
0,0,0.49272,0.005842,0.004159468
0.245,0.11,0.498866,0.298487,0.275230426
0.005,0,0.493706,0.008425,0.009465525
0.025,0.01,0.494179,0.010788,0.013170659
0.04,0.005,0.496005,0.034628,0.032517041
0.6,0.655,0.499148,0.481657,0.459404886
0.05,0.01,0.495029,0.01955,0.024726114
0.105,0.03,0.497165,0.075646,0.065893501
0.005,0,0.494869,0.014305,0.010753104
0,0,0.494309,0.010739,0.010678967
0.02,0.035,0.494828,0.017053,0.01505565
0,0,0.493696,0.007829,0.01082948
0.05,0.2,0.496411,0.06256,0.052276774
0.005,0.005,0.494599,0.01358,0.012494643
0.065,0.07,0.496549,0.055743,0.057222744
0.025,0.01,0.494627,0.019994,0.022075724
0.04,0.025,0.495791,0.022586,0.056172294
0,0,0.494273,0.013997,0.014236681
0.015,0,0.496324,0.043997,0.033535813
0.7,0.67,0.50161,0.640935,0.581174367
0,0.005,0.494208,0.008756,0.009598853
0.095,0.02,0.496404,0.0561,0.052659304
0.005,0,0.494328,0.012205,0.014517171
0.01,0.01,0.495492,0.033626,0.030542467
0.205,0.19,0.496405,0.080863,0.139109487
0.215,0.075,0.499409,0.311917,0.390741536
0.065,0.155,0.49627,0.036422,0.041832406
0,0,0.494145,0.008824,0.013059745
0,0,0.493213,0.007098,0.0062758
0,0.01,0.494886,0.01632,0.012132626
0,0,0.494135,0.009813,0.013694835
0.065,0.04,0.497267,0.082006,0.060232748
0.125,0.325,0.49809,0.197563,0.133456009
0.06,0.005,0.496684,0.061277,0.039967962
0.095,0.23,0.497785,0.123288,0.132845389
0.01,0.005,0.494804,0.016864,0.019340915
0.06,0.035,0.494599,0.013039,0.022005442
0.02,0.01,0.494625,0.010387,0.013021857
0.08,0.115,0.495715,0.0595,0.087964617
0.03,0,0.495435,0.023402,0.019865148
0.04,0.02,0.494473,0.017377,0.012971245
0.01,0,0.494499,0.013339,0.010780883
0.05,0.025,0.495326,0.018023,0.013424268
0.04,0.09,0.496011,0.029725,0.033673894
0.015,0.065,0.496093,0.040569,0.032161276
0.11,0.015,0.496372,0.060798,0.057853798
0.105,0.26,0.496462,0.065718,0.093951368
0,0.005,0.493856,0.008618,0.007109472
0,0,0.494208,0.009628,0.007907061
0,0.005,0.494285,0.012382,0.013257684
0.025,0.045,0.495096,0.017702,0.013994107
0.02,0.045,0.496104,0.050361,0.046853934
0.54,0.475,0.500492,0.723513,0.431578788
0.195,0.105,0.495691,0.050101,0.093051471
0.215,0.16,0.498963,0.323892,0.311945837
0.02,0.05,0.495414,0.020128,0.016811765
0.01,0.01,0.494723,0.011387,0.013558599
0.05,0.06,0.494045,0.008592,0.023881134
0.005,0.01,0.49506,0.026161,0.033032658
0.415,0.625,0.497025,0.07225,0.093224413
0.03,0,0.495525,0.02276,0.02740909
0.045,0.08,0.496552,0.063192,0.039187409
0.055,0.145,0.493474,0.012675,0.029900432
0.135,0.02,0.496393,0.038551,0.02875484
0.005,0,0.493843,0.007424,0.004516814
0.07,0.03,0.496843,0.055445,0.055421477
0.03,0.015,0.495854,0.036394,0.033996227
0.025,0.08,0.496786,0.062052,0.040368814
0.01,0,0.493916,0.009022,0.013124849
0.015,0.085,0.495879,0.023896,0.02417844
0.005,0,0.494455,0.011575,0.009785487
0.24,0.115,0.496826,0.06152,0.042206514
0.055,0.015,0.496851,0.08649,0.07361372
0,0,0.493766,0.011238,0.008486065
0,0,0.493126,0.007176,0.005133806
0.02,0.01,0.496024,0.038878,0.023819867
0.085,0.105,0.496757,0.058318,0.10378663
0.03,0.02,0.494164,0.009453,0.011053603
0,0.025,0.494445,0.014278,0.011643367
0.305,0.245,0.499678,0.341512,0.302587755
0.04,0.01,0.496704,0.076983,0.072977981
0.035,0.035,0.495609,0.039409,0.045385767
0.005,0,0.495304,0.021691,0.016361625
0.559583,0.6,0.499368,0.468592,0.378749498
0.6,0.51,0.497515,0.331205,0.332984177
0.04,0.025,0.49663,0.064327,0.07306501
0.04,0.065,0.497709,0.113026,0.11185962
0,0,0.495289,0.014479,0.023047121
0.055,0.015,0.496405,0.03668,0.039597149
0,0,0.493544,0.007611,0.007636672
0.015,0,0.494933,0.015842,0.017078442
0,0,0.494799,0.011257,0.010033712
0.025,0,0.49444,0.014326,0.015998675
0.04,0.005,0.495955,0.03511,0.042835811
0,0,0.495343,0.016705,0.023321508
0.095,0.095,0.497118,0.088177,0.08632929
0.01,0.02,0.495272,0.023174,0.018558659
0.005,0,0.494992,0.013396,0.014467255
0.01,0,0.495383,0.027846,0.0253986
0.04,0.05,0.495594,0.025878,0.026260276
0.265,0.18,0.498464,0.224515,0.226782763
0,0,0.493724,0.008118,0.016484991
0.015,0.005,0.494576,0.014297,0.017849826
0,0,0.496507,0.049043,0.066756601
0.125,0.05,0.497449,0.088073,0.087306802
0.025,0.01,0.495548,0.01695,0.032624189
0.06,0.13,0.496049,0.047432,0.080751408
0.04,0.035,0.497077,0.101577,0.091658485
0.02,0.015,0.495039,0.0169,0.021274502
0,0,0.494123,0.009513,0.007385896
0.235,0.32,0.496871,0.097519,0.062490314
0.025,0.055,0.4951,0.015242,0.013910659
0.025,0.005,0.495308,0.018946,0.023601157
0.01,0,0.494496,0.013083,0.02061205
0.005,0,0.494509,0.017186,0.017094016
0.01,0,0.493532,0.007066,0.009029364
0.07,0.06,0.497837,0.108265,0.102478875
0.03,0.035,0.496561,0.043544,0.022317343
0.04,0.12,0.496768,0.05876,0.039931953
0.09,0.16,0.498179,0.193,0.228148684
0.08,0.03,0.495423,0.038684,0.04809837
0.005,0.025,0.495359,0.017151,0.029445735
0.005,0,0.493816,0.008946,0.00983616
0.41,0.515,0.497218,0.384175,0.439285678
0.015,0,0.495855,0.034433,0.023783508
0.015,0.03,0.495347,0.015573,0.012766237
0.005,0,0.493054,0.006293,0.00818986
0.025,0.025,0.496541,0.043267,0.069905374
0.055,0.02,0.497102,0.041875,0.034749959
0,0,0.493021,0.005053,0.006017458
0.095,0.14,0.497642,0.146875,0.139338714
0,0,0.493128,0.006745,0.005159528
0,0,0.494011,0.009532,0.005735817
0.01,0.01,0.495956,0.041868,0.01970906
0.18,0.28,0.499172,0.396318,0.295912762
0.135,0.125,0.49667,0.070169,0.084465137
0.18,0.385,0.497175,0.108514,0.084490533
0.515,0.56,0.49931,0.489089,0.480929703
0.025,0.065,0.495352,0.019513,0.03039472
0,0,0.493479,0.007759,0.007165677
0,0,0.494441,0.011667,0.007446638
0.5,0.645,0.498295,0.238979,0.28253283
0.005,0.005,0.495101,0.01715,0.011836642
0.23,0.35,0.498268,0.178264,0.179586582
0.14,0.07,0.496957,0.112154,0.126263666
0,0,0.49437,0.011326,0.012264211
0,0,0.493365,0.006335,0.005815368
0.07,0.04,0.49645,0.08391,0.097318525
0.23,0.23875,0.497606,0.115282,0.145663875
0.03,0.185,0.496952,0.086272,0.080584368
0.15,0.095,0.499549,0.246126,0.281607407
0.2,0.03,0.496011,0.075236,0.176394012
0.015,0.005,0.495879,0.026652,0.021106606
0,0,0.494606,0.014911,0.011275409
0.02,0.035,0.4963,0.038948,0.031276488
0.015,0.015,0.495503,0.029274,0.03295373
0.145,0.1,0.497362,0.111888,0.114597666
0.01,0,0.495032,0.016022,0.016467292
0.065,0,0.494954,0.017019,0.015348301
0.02,0.175,0.49587,0.022527,0.052409326
0.02,0.005,0.495109,0.028549,0.04454599
0.06,0.06,0.497248,0.083802,0.10909943
0.005,0,0.494172,0.012256,0.013680365
0,0.005,0.494208,0.010876,0.013750238
0.05,0.005,0.496774,0.060636,0.056928331
0.23,0.315,0.497067,0.095576,0.080388113
0,0,0.492933,0.006134,0.004857413
0.035,0.025,0.496128,0.050761,0.053136497
0.02,0.025,0.495803,0.032234,0.034535668
0,0,0.4938,0.009084,0.010351193
0,0.005,0.494845,0.015535,0.011826172
0.265,0.225,0.498693,0.267115,0.214661284
0.01,0.015,0.494847,0.015407,0.01199531
0.12,0.005,0.493449,0.006348,0.008950512
0.085,0.05,0.495032,0.016108,0.022133577
0,0.015,0.4939,0.010634,0.019071874
0,0.005,0.493647,0.007074,0.006440431
0.01,0,0.493944,0.009509,0.019887506
0.005,0,0.494341,0.009546,0.011501398
0.41,0.4,0.500419,0.568238,0.450957373
0.175,0.11,0.497819,0.168232,0.175820266
0,0.005,0.494831,0.01646,0.01423679
0.03,0.035,0.496775,0.048942,0.069187842
0.13,0.125,0.495985,0.066682,0.11830778
0.03,0,0.494968,0.014722,0.016117177
0.06,0.025,0.495029,0.024936,0.041082249
0.09,0.015,0.496643,0.067918,0.067387354
0.075,0.19,0.497205,0.090678,0.07450413
0.205,0.245,0.498086,0.12884,0.132683306
0.395,0.47,0.498345,0.290557,0.339862752
0.01,0,0.495298,0.018204,0.018392949
0.565,0.555,0.498763,0.346625,0.397887917
0.06,0.05,0.496797,0.074494,0.045067858
0.025,0.01,0.494837,0.013566,0.013311736
0.005,0,0.492997,0.005637,0.005368936
0.01,0.04,0.495499,0.024256,0.021753002
0.01,0.04,0.496447,0.051566,0.047844064
0.005,0,0.494076,0.011571,0.015567097
0.01,0.01,0.494015,0.00732,0.006004605
0.01,0.02,0.495277,0.017495,0.020231164
0.015,0,0.495605,0.026423,0.038801736
0.085,0.03,0.495809,0.024301,0.031424985
0,0.015,0.493592,0.007969,0.022028034
0,0,0.493424,0.006524,0.00601965
0.145,0.165,0.496905,0.077497,0.077806484
0.135,0.015,0.498071,0.145932,0.130868794
0,0,0.49316,0.006734,0.004054538
0.315,0.47,0.497671,0.241733,0.282700176
0.01,0.01,0.494045,0.007369,0.015460936
0.01,0.025,0.494238,0.018755,0.024040218
0.125,0.15,0.495433,0.026528,0.040168811
0.045,0.03,0.496769,0.072366,0.058350991
0,0,0.493764,0.007403,0.007186852
0.305,0.56,0.496691,0.080541,0.092153145
0.005,0.005,0.493816,0.008683,0.010556207
0,0,0.493204,0.006871,0.008227001
0.17,0.03,0.496549,0.053007,0.04764601
0.035,0.05,0.494657,0.012981,0.020834387
0.08,0,0.49634,0.040133,0.054694327
0.09,0.04,0.497465,0.111654,0.141453465
0.205,0.52,0.499195,0.304689,0.310449429
0.065,0,0.4967,0.073828,0.07224706
0,0,0.493396,0.006578,0.004443998
0.03,0.03,0.49598,0.055426,0.101514415
0,0,0.493454,0.007156,0.005930253
0.02,0.045,0.495773,0.034656,0.045338751
0.19,0.095,0.498668,0.228373,0.229013881
0.035,0.025,0.495512,0.023723,0.024722378
0,0.005,0.494736,0.01169,0.012568079
0.015,0.03,0.494379,0.010023,0.026599015
0.675,0.485,0.50305,0.762648,0.679575
0.01,0.01,0.494519,0.017119,0.015505739
0.12,0.075,0.496716,0.104563,0.122170483
0.005,0,0.49276,0.006125,0.006148404
0.135,0.185,0.497408,0.099273,0.111440995
0.1,0.09,0.496028,0.027505,0.081908467
0.635669,0.666667,0.499737,0.213612,0.34324583
0,0,0.493374,0.007098,0.004939645
0,0,0.493725,0.007879,0.008973749
0.04875,0.04,0.49741,0.105798,0.104937257
0.06,0.025,0.496922,0.070414,0.051278232
0.02,0.025,0.495337,0.024657,0.037018192
0,0,0.494163,0.009074,0.016085346
0.105,0.105,0.496681,0.126685,0.201832265
0.063116,0.0625,0.500184,0.244827,0.34324583
0.05,0.06,0.494748,0.011154,0.019044754
0,0,0.493948,0.00958,0.01410746
0.275,0.22,0.498262,0.189502,0.200812278
0.585,0.335,0.500189,0.532172,0.456334121
0.545,0.455,0.498399,0.38139,0.357699654
0.11,0.355,0.497363,0.136127,0.100611318
0.005,0,0.493382,0.007473,0.005327027
0.01,0,0.495436,0.024159,0.021484505
0.005,0,0.493756,0.010469,0.009089724
0.005,0,0.493694,0.009286,0.011558339
0,0.005,0.493953,0.00912,0.007205948
0.02,0.015,0.495975,0.03901,0.026377392
0.115,0.14,0.496526,0.088659,0.130942851
0.14,0.215,0.497284,0.121687,0.163006887
0.285,0.35,0.498071,0.21666,0.222015142
0.075,0.05,0.496343,0.044297,0.043059678
0,0,0.493344,0.00733,0.004260487
0.275,0.345,0.49846,0.177449,0.172743896
0.145,0.155,0.499612,0.216566,0.217300184
